SAMPN,PERNO,PLANO,ACTNO,APURP,Act_Cat,LAT,LON,MODE,PNAME,place_type
136664,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14478193,-118.0008735,Auto/van/truck driver,,Other
138003,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77514664,-117.50456,,,Other
138003,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77514664,-117.50456,,,Other
138003,5,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77514664,-117.50456,,,Other
141452,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09431603,-118.3494909,,,Other
141452,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09431603,-118.3494909,Walk,,Other
141493,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16264708,-117.9951861,,,Other
142417,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96317148,-117.5537183,,,Other
142584,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23184965,-118.6106177,,,Other
142584,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23184965,-118.6106177,Auto/van/truck driver,,Other
142584,1,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23184965,-118.6106177,Auto/van/truck driver,,Other
142584,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23184965,-118.6106177,,,Other
145647,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.97086056,-115.5453631,,,Other
146204,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09234478,-117.3482964,,,Other
146445,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62639371,-117.6399741,,,Other
148842,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02157062,-118.3270902,,,Other
148842,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02157062,-118.3270902,Auto/van/truck driver,,Other
148842,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02157062,-118.3270902,"Local bus, rapid bus",,Other
150502,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77889264,-117.9110349,,,Other
150502,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77889264,-117.9110349,Auto/van/truck driver,,Other
151452,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.81773032,-118.1952751,,,Other
153707,1,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03888805,-118.5367606,Auto/van/truck driver,,Other
153707,2,8,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03888805,-118.5367606,Auto/van/truck driver,,Other
153792,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13896722,-117.1991945,Auto/van/truck driver,,Other
153829,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82216836,-118.3391496,,,Other
153829,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82216836,-118.3391496,Auto/van/truck passenger,,Other
154358,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16208542,-117.2613442,,,Other
154358,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16208542,-117.2613442,,,Other
154358,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16208542,-117.2613442,,,Other
154358,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16208542,-117.2613442,,,Other
156274,2,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88458275,-118.3499696,Auto/van/truck passenger,,Other
157169,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23471124,-118.2425256,Taxi/hired car/limo,,Other
157223,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,,,Other
157223,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,Auto/van/truck driver,,Other
157223,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,Auto/van/truck driver,,Other
157223,2,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,Auto/van/truck driver,,Other
157223,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,Auto/van/truck driver,,Other
157223,5,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,,,Other
157223,5,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93433821,-118.1917048,Auto/van/truck passenger,,Other
157849,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03328529,-118.5068647,Auto/van/truck driver,,Other
157849,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03328529,-118.5068647,Auto/van/truck driver,,Other
158014,1,9,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23215766,-118.9868572,Walk,,Other
158953,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.52863163,-117.1187322,,,Other
158953,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.52863163,-117.1187322,,,Other
159477,1,10,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.8651085,-118.144438,Auto/van/truck driver,,Other
159477,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.8651085,-118.144438,,,Other
159477,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.8651085,-118.144438,,,Other
166600,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25801656,-118.3060206,Auto/van/truck driver,,Other
169890,1,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.44739971,-118.5649231,Auto/van/truck driver,,Other
169890,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.44739971,-118.5649231,,,Other
173548,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76393296,-118.1427394,,,Other
175335,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.78933951,-115.557004,,,Other
175335,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.78933951,-115.557004,Auto/van/truck driver,,Other
175335,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.78933951,-115.557004,,,Other
175335,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.78933951,-115.557004,Auto/van/truck driver,,Other
178517,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99694146,-118.3717601,,,Other
178517,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99694146,-118.3717601,,,Other
180813,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82949202,-118.2206159,Auto/van/truck driver,,Other
181398,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04936223,-117.7902541,,,Other
183259,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18770366,-118.5571245,"Local bus, rapid bus",,Other
186549,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04642566,-118.2735287,Auto/van/truck driver,,Other
187267,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05103153,-118.5372714,,,Other
187267,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05103153,-118.5372714,Auto/van/truck passenger,,Other
187267,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05103153,-118.5372714,,,Other
187267,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05103153,-118.5372714,Auto/van/truck driver,,Other
187267,2,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05103153,-118.5372714,Auto/van/truck driver,,Other
189407,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.81827712,-118.3164527,,,Other
195162,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00503236,-118.4791754,Auto/van/truck driver,,Other
195414,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76439062,-118.0844905,,,Other
196285,2,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10198689,-117.7355182,Auto/van/truck driver,,Other
196285,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10198689,-117.7355182,Carpool/vanpool,,Other
196285,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10198689,-117.7355182,,,Other
200186,2,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14446164,-117.2895116,Auto/van/truck driver,,Other
200590,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.20387144,-118.4518396,,,Other
200590,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.20387144,-118.4518396,Auto/van/truck driver,,Other
201150,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27950442,-119.2868647,,,Other
201150,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27950442,-119.2868647,Auto/van/truck driver,,Other
201267,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60493413,-117.7439798,Walk,,Other
203309,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91027133,-118.3625019,,,Other
203309,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91027133,-118.3625019,Auto/van/truck driver,,Other
204525,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03365517,-118.3996716,,,Other
204833,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17963296,-118.1251899,,,Other
204833,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17963296,-118.1251899,Auto/van/truck driver,,Other
204833,3,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17963296,-118.1251899,Auto/van/truck driver,,Other
204833,3,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17963296,-118.1251899,Auto/van/truck driver,,Other
205199,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10502601,-118.154138,,,Other
205199,4,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10502601,-118.154138,Auto/van/truck driver,,Other
205243,4,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14881019,-119.1844219,Bike,,Other
205243,5,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14881019,-119.1844219,Bike,,Other
205404,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.07423757,-117.8201505,,,Other
205454,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4216881,-118.4917183,,,Other
205454,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4216881,-118.4917183,,,Other
205473,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85169827,-118.1038308,Auto/van/truck driver,,Other
206234,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03850362,-118.4164704,,,Other
206234,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03850362,-118.4164704,Auto/van/truck driver,,Other
207145,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04129462,-118.4454948,,,Other
207297,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71412608,-117.7689483,,,Other
208466,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.8591854,-117.7613395,,,Other
208691,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82630988,-118.1129466,Auto/van/truck driver,,Other
208691,1,9,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82630988,-118.1129466,Walk,,Other
209878,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.48389786,-117.3659268,,,Other
210769,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24897589,-118.4203468,Auto/van/truck driver,,Other
210822,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19824472,-118.4945227,Auto/van/truck driver,,Other
212343,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26828451,-118.4741585,,,Other
212343,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26828451,-118.4741585,Auto/van/truck driver,,Other
212343,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26828451,-118.4741585,Auto/van/truck driver,,Other
212343,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26828451,-118.4741585,,,Other
212343,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26828451,-118.4741585,Auto/van/truck passenger,,Other
212343,2,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26828451,-118.4741585,Auto/van/truck passenger,,Other
212415,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71991619,-117.7798154,Auto/van/truck driver,,Other
212415,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71991619,-117.7798154,Auto/van/truck driver,,Other
212435,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06318983,-117.8519463,,,Other
212435,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06318983,-117.8519463,,,Other
212491,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.07158203,-118.2867448,,,Other
212525,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67763402,-117.3975132,Auto/van/truck driver,,Other
212525,2,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67763402,-117.3975132,Auto/van/truck driver,,Other
212599,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01281134,-118.485387,,,Other
213044,2,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24983655,-117.6391623,Auto/van/truck driver,,Other
213240,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87761132,-118.3283281,Auto/van/truck driver,,Other
213283,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87430376,-117.3809587,,,Other
213338,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04993299,-117.9568106,,,Other
213338,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04993299,-117.9568106,,,Other
213338,2,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04993299,-117.9568106,Auto/van/truck driver,,Other
213338,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04993299,-117.9568106,Auto/van/truck passenger,,Other
213714,2,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74028415,-117.8125753,Walk,,Other
214106,3,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5284953,-117.6518468,Walk,,Other
214106,3,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5284953,-117.6518468,Auto/van/truck passenger,,Other
214106,4,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5284953,-117.6518468,Walk,,Other
214106,4,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5284953,-117.6518468,Auto/van/truck passenger,,Other
215064,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62669913,-117.3138292,,,Other
215064,2,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62669913,-117.3138292,Auto/van/truck driver,,Other
215064,3,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62669913,-117.3138292,Carpool/vanpool,,Other
215428,1,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.64656105,-117.6508393,Auto/van/truck driver,,Other
215428,1,10,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.64656105,-117.6508393,Auto/van/truck driver,,Other
215526,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76041661,-117.823576,,,Other
215808,3,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04475327,-118.5376357,Auto/van/truck passenger,,Other
215808,3,8,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04475327,-118.5376357,Auto/van/truck passenger,,Other
215808,4,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04475327,-118.5376357,Auto/van/truck driver,,Other
215808,5,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04475327,-118.5376357,School bus,,Other
216504,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87591219,-117.9355819,Auto/van/truck driver,,Other
216504,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87591219,-117.9355819,Auto/van/truck passenger,,Other
216660,1,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00116551,-118.4817289,Walk,,Other
217438,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99241818,-118.1151025,Auto/van/truck driver,,Other
218263,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.78053474,-117.8597126,,,Other
218263,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.78053474,-117.8597126,,,Other
218548,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00353654,-118.4440295,Auto/van/truck driver,,Other
219476,1,4,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.72380787,-117.9211596,Auto/van/truck driver,,Other
221485,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76158819,-116.2933686,,,Other
221485,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76158819,-116.2933686,Auto/van/truck driver,,Other
221965,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79412533,-117.8472885,,,Other
221965,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79412533,-117.8472885,Auto/van/truck driver,,Other
221965,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79412533,-117.8472885,,,Other
222754,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23535451,-119.0293446,,,Other
222754,2,8,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23535451,-119.0293446,Auto/van/truck driver,,Other
223388,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02411582,-118.4183696,Auto/van/truck driver,,Other
223408,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73922851,-116.9290886,Auto/van/truck driver,,Other
223782,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14102854,-118.1259993,,,Other
223782,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14102854,-118.1259993,,,Other
223782,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14102854,-118.1259993,Walk,,Other
224313,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42999892,-118.5311102,,,Other
224313,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42999892,-118.5311102,,,Other
224313,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42999892,-118.5311102,Bike,,Other
225333,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.68308181,-117.79515,,,Other
226669,1,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.21588734,-118.877648,Auto/van/truck driver,,Other
228258,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24203426,-118.4569384,Rental car/vehicle,,Other
228763,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.12925649,-118.0459602,,,Other
228763,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.12925649,-118.0459602,Auto/van/truck driver,,Other
229050,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74377915,-117.0482255,Auto/van/truck driver,,Other
229050,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74377915,-117.0482255,Auto/van/truck driver,,Other
229819,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60413518,-117.7053593,Auto/van/truck driver,,Other
230481,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.30828317,-118.4053839,,,Other
230481,2,9,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.30828317,-118.4053839,Auto/van/truck driver,,Other
230513,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,,,Auto/van/truck driver,,Other
230717,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25992618,-118.7813282,Bike,,Other
230717,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25992618,-118.7813282,Auto/van/truck driver,,Other
230873,4,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.64210152,-117.8995333,Auto/van/truck driver,,Other
231326,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.84526184,-115.5736559,,,Other
231563,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14145555,-118.2308167,Auto/van/truck driver,,Other
231563,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14145555,-118.2308167,,,Other
231563,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14145555,-118.2308167,,,Other
231696,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16056286,-118.1014367,Auto/van/truck driver,,Other
231907,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84661526,-117.7802377,,,Other
231907,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84661526,-117.7802377,Auto/van/truck driver,,Other
232265,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10601337,-118.3405164,Auto/van/truck driver,,Other
232265,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10601337,-118.3405164,,,Other
232319,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62225198,-117.9273694,,,Other
232319,1,4,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62225198,-117.9273694,Auto/van/truck driver,,Other
232319,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62225198,-117.9273694,Walk,,Other
232468,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0442893,-118.3840793,Auto/van/truck driver,,Other
232602,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24437968,-118.805585,Auto/van/truck driver,,Other
233022,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7626818,-117.8095394,,,Other
233022,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7626818,-117.8095394,Auto/van/truck driver,,Other
233022,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7626818,-117.8095394,,,Other
233022,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7626818,-117.8095394,Auto/van/truck passenger,,Other
233689,2,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06643027,-118.2809647,Walk,,Other
235680,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.75442003,-116.8929824,,,Other
235699,1,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71672115,-116.9989459,Auto/van/truck driver,,Other
235699,2,8,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71672115,-116.9989459,Auto/van/truck driver,,Other
237118,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.70042555,-117.7641881,,,Other
237118,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.70042555,-117.7641881,Auto/van/truck driver,,Other
237118,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.70042555,-117.7641881,,,Other
237514,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92541523,-116.8702407,,,Other
237851,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02510724,-118.1850527,Auto/van/truck driver,,Other
237851,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02510724,-118.1850527,,,Other
239373,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.2588757,-118.5953973,,,Other
239586,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.75557818,-117.9941449,,,Other
239840,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58971546,-117.2142518,,,Other
239840,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58971546,-117.2142518,Auto/van/truck driver,,Other
239840,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58971546,-117.2142518,,,Other
239840,3,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58971546,-117.2142518,Auto/van/truck driver,,Other
239840,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58971546,-117.2142518,,,Other
239840,4,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58971546,-117.2142518,Auto/van/truck driver,,Other
241314,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67398767,-117.9475061,,,Other
241643,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.41166184,-117.5918857,Auto/van/truck passenger,,Other
242735,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0485534,-118.2484892,,,Other
243176,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.85268984,-115.5749137,,,Other
243176,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.85268984,-115.5749137,,,Other
244474,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25945364,-118.2822393,,,Other
245795,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77637636,-118.0621868,,,Other
245795,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77637636,-118.0621868,Auto/van/truck driver,,Other
246078,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10012447,-117.9131721,,,Other
246078,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10012447,-117.9131721,Auto/van/truck driver,,Other
246078,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10012447,-117.9131721,,,Other
246861,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99139347,-117.8818121,,,Other
246861,1,4,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99139347,-117.8818121,Auto/van/truck driver,,Other
246861,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99139347,-117.8818121,,,Other
247401,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00301772,-118.4023167,,,Other
247845,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.97175076,-118.1734751,,,Other
247845,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.97175076,-118.1734751,,,Other
247845,2,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.97175076,-118.1734751,Other private transit,,Other
248383,1,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14042806,-118.2011062,Auto/van/truck driver,,Other
248736,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10424982,-118.3063499,"BART, Metro Red/Purple Line",,Other
248736,2,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10424982,-118.3063499,"BART, Metro Red/Purple Line",,Other
249275,2,9,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19655019,-118.3299176,Auto/van/truck driver,,Other
249398,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.08865007,-118.3829702,"Local bus, rapid bus",,Other
250072,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85041856,-118.0801208,Auto/van/truck driver,,Other
